time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,-1.99987747459,-11.4781322671,25.7605031437,5.87852817218,0.0305316329475,0.0,-1.3191458109,-7.88056870919,4.28046584663,-0.169673806414,-0.0988873651042,0.0,463.2185105691954,463.1351444840371,463.57485173448316,463.0798435221071
4.559999999999991,-2.07955226203,-11.9585204505,26.0140087456,5.86836071076,0.0246528444412,0.0,-1.33622688243,-8.13339434878,4.16889139142,-0.169029527081,-0.0962251442431,0.0,436.10405502561275,436.318002161,436.2649968515347,436.2907050025043
4.6199999999999894,-2.1601540058,-12.4541401386,26.2603191476,5.85837808619,0.0200730781552,0.0,-1.35012572527,-8.38830419028,4.04065755555,-0.161545841495,-0.052493628791,0.0,429.922937922615,433.6077541828089,432.6813273125569,433.2838014419254
4.679999999999988,-2.24153382966,-12.9654087301,26.4990878594,5.84849274108,0.0171068903017,0.0,-1.36230329997,-8.65500651586,3.91738295675,-0.172092867668,-0.043934608584,0.0,434.953405349967,435.66823311920734,437.36006316866445,436.45392959179827
4.739999999999987,-2.32363972738,-13.4938984894,26.732430397,5.83794984075,0.0144258429243,0.0,-1.37431963316,-8.96227452887,3.85918261626,-0.184161096972,-0.0462264610073,0.0,460.92135329686175,460.7390773396435,461.46497686884794,460.48239850606313
4.799999999999986,-2.40647890237,-14.0429281135,26.9659443629,5.82709100584,0.0117398341753,0.0,-1.38667217911,-9.33949030569,3.92205055438,-0.17528504992,-0.0419973953985,0.0,503.71421068649425,504.01913009775024,502.8928817720806,503.50802441214205
4.859999999999984,-2.48995136177,-14.6128936208,27.1989566422,5.81650250763,0.00960622452864,0.0,-1.39554146684,-9.66031779035,3.84339192139,-0.178963971842,-0.0250747315865,0.0,462.8860612888728,464.21571354413703,462.9437920130854,462.6254611673852
4.919999999999983,-2.57390880568,-15.2016632376,27.4256492327,5.80589241917,0.00894959917995,0.0,-1.40296161623,-9.96638102302,3.71165269541,-0.172889940352,0.00812972230722,0.0,447.98260313432934,450.67535204652245,447.78465735238285,448.24877021058995
4.979999999999982,-2.65831493063,-15.809467058,27.6450395776,5.79553125533,0.00984337771186,0.0,-1.41062905337,-10.2947287499,3.59971271643,-0.172281977432,0.0258209673902,0.0,457.8782952720952,459.2839246650311,459.2169437530113,459.2375896908852
5.0399999999999805,-2.74315364762,-16.4351394856,27.853562754,5.78510747181,0.0111341432076,0.0,-1.41741730954,-10.5622970789,3.35035185541,-0.176790195334,0.0110886109553,0.0,413.5596662200852,412.25953466547867,412.63401705651734,412.20406835528917
